Gun,Chip,Bib,City,State,Age,Gender
7197,7100,5328,Austin,TX,54,M
7435,7100,6716,San Antonio,TX,40,M
7361,7101,6023,Austin,TX,49,M
7247,7101,7589,Austin,TX,58,M
7507,7102,2666,Spring,TX,39,F
7260,7102,4822,Austin,TX,37,F
7190,7102,6407,Cedar Park,TX,52,M
7224,7103,3389,Austin,TX,37,F
7377,7103,6258,Lawton,OK,41,F
7195,7103,6302,Austin,TX,47,M
7195,7104,2438,Lakeway,TX,53,M
7265,7104,4090,Cedar Park,TX,39,F
7159,7105,660,Austin,TX,35,M
7196,7105,1761,Austin,TX,22,M
7119,7106,1770,Lago Vista,TX,17,F
7262,7107,1719,Austin,TX,42,F
7375,7109,5104,Los Angeles,CA,34,F
7262,7109,2546,Austin,TX,38,M
7235,7111,6999,Austin,TX,33,F
7230,7111,7190,Round Rock,TX,30,M
7309,7112,7634,Fairfield,TX,37,M
7396,7113,4580,Austin,TX,27,M
7229,7113,3332,Austin,TX,45,M
7278,7113,1716,Austin,TX,44,F
7309,7113,4306,Floresville,TX,52,M
7234,7114,4297,Austin,TX,27,M
7172,7114,186,Miland,TX,46,F
7260,7115,1831,Killeen,TX,56,M
7289,7116,5816,Round Rock,TX,35,F
7354,7116,4671,Austin,TX,33,F
7228,7117,5507,Austin,TX,30,M
7241,7117,1471,Irving,TX,38,M
7225,7118,4579,Austin,TX,69,M
7308,7119,6376,Flower Mound,TX,31,F
7263,7121,5279,Austin,TX,34,F
7266,7121,4741,Crystal Lake,IL,34,F
7268,7121,2320,Lumberton,TX,35,F
7289,7121,5471,Pflugerville,TX,29,M
7238,7122,4791,Austin,TX,33,M
7332,7122,7371,Richardson,TX,28,M
7535,7122,4474,Austin,TX,34,F
7227,7123,740,Pflugerville,TX,41,F
7317,7124,5336,Flint,TX,24,F
7372,7124,273,Cedar Park,TX,36,F
7269,7124,567,Austin,TX,27,F
7283,7125,1792,Austin,TX,40,F
7372,7125,5289,Austin,TX,35,F
7228,7125,1254,Austin,TX,43,M
7443,7125,6190,Austin,TX,40,M
7242,7126,1009,Austin,TX,42,M
7242,7126,5652,San Antonio,TX,68,M
7428,7127,2742,Austin,TX,25,F
7199,7127,954,Austin,TX,65,F
7206,7128,456,Austin,TX,46,M
7220,7128,6101,Laredo,TX,42,F
7226,7129,6308,Burlington,MA,59,M
7517,7130,3436,San Antonio,TX,56,F
7274,7130,54,Austin,TX,48,M
7267,7130,7048,San Antonio,TX,60,M
7649,7133,5621,Austin,TX,46,F
7307,7133,5657,Austin,TX,52,M
7282,7134,566,Austin,TX,29,M
7210,7137,2040,Austin,TX,35,M
7230,7138,7533,Austin,TX,54,F
7258,7138,6493,Stafford,TX,49,M
7270,7139,7224,Austin,TX,28,M
7342,7139,6536,Schertz,TX,37,F
7629,7140,584,Taylor,TX,49,F
7246,7140,5455,Austin,TX,49,M
7493,7140,7398,Pflugerville,TX,31,F
7356,7140,1238,Austin,TX,36,F
7896,7140,4330,Austin,TX,42,M
7791,7141,6737,Austin,TX,34,F
7258,7143,6388,Sunnyside,NY,27,F
7355,7144,4199,Fort Worth,TX,39,M
7422,7145,7611,Round Rock,TX,41,F
7230,7145,3868,Fort Worth,TX,42,M
7229,7145,2154,Fort Worth,TX,42,F
7228,7146,6607,Sachse,TX,43,F
7472,7147,679,Cedar Park,TX,55,F
7809,7147,1504,Austin,TX,36,M
7281,7148,2298,Newark,DE,59,F
7293,7149,6241,Cedar Park,TX,38,M
7197,7150,6244,Dripping Springs,TX,48,M
7208,7152,7546,Austin,TX,55,M
7614,7152,7324,Valence,NONUS,39,M
7327,7152,7269,Austin,TX,24,F
7294,7152,1169,Round Rock,TX,47,M
7477,7153,6273,Austin,TX,23,F
7287,7153,4615,Austin,TX,37,F
7361,7154,7465,Houston,TX,20,M
7335,7155,1645,Austin,TX,34,F
7256,7155,2401,Austin,TX,62,M
7288,7155,4503,Austin,TX,35,F
7221,7156,6629,Katy,TX,24,M
7473,7157,338,Austin,TX,29,F
7211,7158,7322,San Antonio,TX,46,M
7689,7160,261,Austin,TX,44,M
7289,7160,6759,Austin,TX,32,F
7454,7160,3576,Austin,TX,53,F
7319,7160,2227,San Antonio,TX,51,F
7518,7161,2162,Austin,TX,25,M
7302,7161,68,Austin,TX,56,M
7296,7161,7439,Austin,TX,25,F
7297,7163,4443,Austin,TX,41,F
7264,7163,1321,Cedar Park,TX,43,M
7285,7164,6959,Austin,TX,54,M
7318,7164,6110,Leander,TX,61,F
7300,7164,4335,Austin,TX,24,F
7463,7165,946,Pflugerville,TX,52,M
7285,7165,3744,Bee Cave,TX,47,F
7259,7165,2882,Austin,TX,25,M
7190,7166,5984,Austin,TX,42,M
7406,7166,7134,Galveston,TX,23,F
7246,7166,4742,Dallas,TX,29,M
7235,7167,6544,Austin,TX,28,M
7585,7168,1877,Pflugerville,TX,43,M
7374,7168,3950,Norman,OK,38,F
7316,7169,2278,Calgary,NONUS,31,F
7509,7169,7226,Austin,TX,55,F
7302,7169,3549,Austin,TX,40,M
7790,7170,6486,Pflugerville,TX,50,F
7390,7171,3294,Cedar Park,TX,37,F
7691,7171,5551,New Braunfels,TX,39,M
7201,7172,4569,Austin,TX,41,M
7451,7172,4190,Round Rock,TX,48,M
7235,7173,1058,Austin,TX,36,F
7253,7174,6027,Austin,TX,42,M
7212,7174,1477,Austin,TX,34,F
7258,7175,856,New Braunfels,TX,53,M
7501,7175,1554,Cedar Park,TX,32,F
7501,7176,5840,Cedar Park,TX,35,F
7341,7176,6711,Austin,TX,49,F
7345,7178,70,Austin,TX,34,F
7346,7178,4543,Austin,TX,26,F
7214,7178,623,Austin,TX,30,M
7346,7178,368,Austin,TX,56,M
7323,7179,4932,Mequon,WI,58,F
7305,7180,826,Austin,TX,60,M
7342,7180,6712,Austin,TX,43,F
7302,7180,5733,Rogers,AR,52,F
7545,7183,561,Pflugerville,TX,15,M
7292,7183,2194,Austin,TX,36,M
7420,7184,6881,Cedar Park,TX,39,F
7434,7184,5890,Austin,TX,30,F
7379,7185,5827,Austin,TX,36,M
7284,7186,7192,Round,TX,48,M
7289,7187,5998,Austin,TX,48,M
7704,7187,6028,Cedar Park,TX,37,M
7229,7188,7705,Round Rock,TX,39,F
7270,7190,6374,Austin,TX,41,F
7326,7190,7373,Austin,TX,53,M
7470,7191,3916,Austin,TX,28,M
7308,7193,6541,Georgetown,TX,39,F
7340,7193,2152,Beaumont,TX,29,F
7681,7193,5615,Boulder,CO,45,F
7470,7194,6269,Austin,TX,32,F
7298,7194,6005,Austin,TX,29,M
7309,7194,6787,Austin,TX,48,M
7408,7196,501,Austin,TX,37,M
7392,7196,4774,San Francisco,CA,33,F
7441,7197,4229,Austin,TX,43,M
7351,7198,1059,Austin,TX,42,F
7352,7198,7440,Leander,TX,47,F
7423,7198,1184,The Woodlands,TX,22,F
7528,7198,431,Austin,TX,57,F
7343,7198,6075,Austin,TX,24,F
7531,7198,6207,Flower Mound,TX,19,M
7456,7199,3841,Austin,TX,39,F
7474,7199,6354,Austin,TX,23,F
7455,7201,3013,Round Rock,TX,38,F
7386,7201,5926,Austin,TX,27,F
7397,7202,6952,Pipe Creek,TX,52,F
7355,7203,1133,San Antonio,TX,36,M
7332,7203,3875,Austin,TX,37,M
7381,7203,3056,Austin,TX,35,M
7366,7204,4903,Leander,TX,38,F
7227,7206,7366,Pflugerville,TX,16,M
7517,7206,302,Austin,TX,39,F
7324,7207,4828,Austin,TX,21,F
7324,7207,4824,Austin,TX,22,F
7423,7207,5268,Dickinson,TX,51,M
7391,7208,5986,Austin,TX,28,F
7397,7208,1825,Austin,TX,39,M
7443,7208,1527,Austin,TX,41,F
7347,7211,4914,Georgetown,TX,16,M
7626,7212,1760,Austin,TX,36,F
7492,7212,2477,Austin,TX,46,M
7397,7212,2980,Austin,TX,35,F
7376,7213,6340,Stephenville,TX,44,F
7352,7213,6818,Austin,TX,45,M
7377,7214,2952,Leander,TX,44,M
7425,7214,6673,Austin,TX,47,M
7399,7214,4837,Austin,TX,36,F
7374,7215,6133,Rockwall,TX,41,F
7470,7216,2327,Angleton,TX,27,M
7555,7219,4053,Austin,TX,42,F
7448,7219,5387,Austin,TX,37,F
7282,7220,4490,Austin,TX,33,F
7377,7221,5017,Philadelphia,PA,36,M
7407,7222,4575,Austin,TX,33,F
7394,7222,2347,Round Rock,TX,57,F
7423,7222,2936,Austin,TX,29,F
7304,7222,2431,Round Rock,TX,45,F
7388,7223,5904,Fort Worth,TX,31,F
7393,7223,4318,Cedar Park,TX,40,F
7432,7224,5479,Austin,TX,22,F
7318,7225,2863,Boca Raton,FL,52,M
7541,7226,4385,Pflugerville,TX,35,F
7261,7226,4405,Austin,TX,54,M
7360,7227,2707,Atlanta,GA,36,F
7365,7229,5897,Bothell,WA,36,F
7438,7229,6090,San Antonio,TX,32,F
7373,7230,626,Austin,TX,48,M
7362,7230,5544,Austin,TX,23,F
7306,7230,6972,Austin,TX,54,M
7535,7230,3808,Austin,TX,39,F
7409,7231,1096,San Antonio,TX,44,F
7348,7231,1782,Austin,TX,49,M
7368,7232,2399,Austin,TX,39,M
7325,7233,2741,Boca Raton,FL,47,F
7587,7234,2547,Cedar Park,TX,40,F
7418,7234,5200,Chicago,IL,30,M
7405,7235,3382,Austin,TX,38,F
7412,7235,5335,Leander,TX,39,M
7441,7237,6512,Litchfield Park,AZ,42,F
7447,7237,3032,Round Rock,TX,32,M
7472,7238,4021,Austin,TX,34,F
7441,7238,3392,Austin,TX,38,F
7444,7240,5541,San Antonio,TX,43,F
7827,7242,1239,Pflugerville,TX,48,M
7287,7243,7393,Austin,TX,35,M
7626,7244,2313,Pflugerville,TX,18,M
7403,7244,1975,Largo,FL,47,F
7438,7245,6476,Pflugerville,TX,28,F
7709,7246,2996,Buda,TX,28,M
7402,7247,5297,Leander,TX,39,M
7520,7248,1995,Buda,TX,48,F
7626,7248,5081,Cedar Park,TX,51,M
7453,7248,187,Midland,TX,29,M
7577,7249,5345,Wimberley,TX,43,M
7422,7250,121,Austin,TX,37,M
7460,7252,7107,Austin,TX,42,F
8043,7252,4620,Austin,TX,31,M
7516,7252,3578,Nolensville,TN,31,F
7357,7253,3999,Austin,TX,28,F
7372,7253,2451,Austin,TX,31,M
7357,7253,3148,Austin,TX,33,M
7400,7254,3368,Bertram,TX,34,F
7404,7254,2688,Kingwood,TX,24,F
7515,7255,4262,Austin,TX,35,M
7418,7255,7489,Houston,TX,20,M
7558,7257,6766,Salem,MA,29,F
7558,7257,6736,Austin,TX,31,F
7411,7257,4685,Cedar Park,TX,36,M
7326,7258,3903,Austin,TX,47,F
7871,7259,6035,Midland,TX,33,F
7397,7259,1996,San Antonio,TX,45,F
7582,7260,519,Lee,MA,40,F
7500,7261,6936,Austin,TX,24,M
7439,7262,81,Austin,TX,48,F
7657,7263,5410,Austin,TX,37,M
7579,7263,7120,Austin,TX,25,M
7442,7264,5594,Austin,TX,59,M
7384,7266,3982,Elgin,TX,59,M
7361,7267,2304,Houston,TX,67,M
7673,7267,5461,Round Rock,TX,35,F
7429,7268,5631,Phoenixville,PA,47,F
7367,7269,5353,Lake Jackson,TX,34,M
7793,7269,4613,Austin,TX,29,M
7438,7269,6445,San Antonio,TX,28,F
7511,7270,7648,Austin,TX,51,M
7430,7270,3182,Austin,TX,47,F
7417,7272,2317,Austin,TX,47,F
7431,7273,5611,Austin,TX,40,M
7441,7273,3939,Austin,TX,54,F
7431,7275,831,Austin,TX,57,F
7407,7277,1588,Cedar Park,TX,38,F
7360,7277,3134,San Antonio,TX,54,M
7473,7278,5976,Austin,TX,41,M
7442,7279,3139,Austin,TX,35,F
7401,7279,3189,Houston,TX,51,F
7483,7280,4589,Brenham,TX,41,F
7360,7282,2702,Austin,TX,63,M
7456,7284,6235,Austin,TX,28,F
7507,7284,2856,Liberty Hill,TX,20,F
7457,7285,4252,Austin,TX,27,F
7625,7285,5757,Houston,TX,44,M
7689,7286,7315,Austin,TX,49,M
7429,7286,5243,Plano,TX,68,M
7380,7290,924,Cedar Park,TX,46,F
7653,7290,2851,Cedar Park,TX,43,M
7553,7291,1685,Austin,TX,50,M
8060,7291,7161,Austin,TX,41,M
7690,7291,2430,Dripping Springs,TX,33,M
7450,7291,5301,San Antonio,TX,45,F
7462,7292,2528,Austin,TX,50,F
7583,7294,1740,Allen,TX,49,F
7685,7296,223,Round Rock,TX,38,M
7511,7296,966,Austin,TX,42,F
7416,7296,5175,Austin,TX,37,F
7541,7298,510,San Antonio,TX,44,M
7753,7299,4764,Mansfield,TX,40,F
7454,7299,7704,Plugerville,TX,17,M
7579,7300,2689,Austin,TX,49,M
7736,7302,6284,Beecave,TX,42,F
7553,7302,2938,Round Rock,TX,46,F
7503,7302,4531,Lubbock,TX,49,M
7398,7306,2803,Boca Raton,FL,47,F
7492,7309,232,Austin,TX,40,F
7542,7309,2920,Lehigh Acres,FL,36,F
7783,7310,7259,Austin,TX,56,F
7704,7310,3570,Austin,TX,29,M
7542,7311,4324,Seattle,WA,36,M
7542,7312,2132,Pflugerville,TX,38,F
7437,7313,534,Pflugerville,TX,33,F
7514,7314,3125,Austin,TX,45,F
7548,7314,5269,Austin,TX,51,M
7548,7314,5270,Austin,TX,15,M
7533,7318,6615,Austin,TX,32,M
7481,7318,5062,Georgetown,TX,22,F
7528,7318,3992,Lakeway,TX,34,F
7954,7319,2655,Round Rock,TX,53,M
7575,7321,114,Pflugerville,TX,34,F
7480,7321,2338,Lakeway,TX,48,F
7612,7323,5687,Round Rock,TX,43,M
7324,7324,7500,Cedar Park,TX,23,M
7465,7324,658,Austin,TX,59,M
7440,7327,2902,Austin,TX,31,M
7486,7327,2366,Austin,TX,41,F
7499,7329,2165,Austin,TX,27,F
7448,7331,1161,Austin,TX,43,M
7779,7332,4315,Hutto Tx,TX,34,M
7475,7333,4241,Austin,TX,25,M
7514,7334,5280,Austin,TX,52,M
7514,7334,7034,Campbell,CA,52,M
7699,7335,7359,Austin,TX,29,M
7722,7335,7187,Austin,TX,25,M
7487,7335,2783,Lawrence,KS,64,F
7875,7336,5893,Austin,TX,33,F
7465,7337,3437,Austin,TX,41,F
7465,7337,3329,Austin,TX,38,F
7419,7338,3855,Canadian,TX,42,F
7502,7338,5167,Austin,TX,56,F
7453,7338,3778,Driftwood,TX,39,F
7471,7339,171,Austin,TX,29,M
7501,7339,5165,Austin,TX,57,F
7511,7340,5178,Austin,TX,40,F
7725,7340,5521,Odessa,TX,43,M
7849,7341,7534,Round Rock,TX,47,M
7691,7342,6602,Allen,TX,35,M
7510,7343,5917,Austin,TX,30,F
7384,7344,532,Austin,TX,37,F
7691,7344,4320,Pflugerville,TX,33,M
7577,7345,1028,Austin,TX,27,M
7538,7345,4298,Stillwater,MN,64,M
7539,7345,5193,Lino Lakes,MN,65,M
7446,7346,5384,Austin,TX,36,F
7556,7348,5766,San Antonio,TX,57,F
7415,7348,575,Harrison,NJ,31,F
7478,7349,979,Austin,TX,39,M
8204,7349,5686,Katy,TX,45,F
7555,7349,3616,Austin,TX,49,F
7847,7349,5865,Leander,TX,52,M
7643,7350,6837,Rollingwood,TX,22,F
7496,7351,2455,Leander,TX,43,M
7448,7352,5751,Kettering,OH,41,M
7528,7352,5334,Leander,TX,36,F
7546,7353,4928,Hutto,TX,28,M
7466,7354,6434,Austin,TX,26,F
7688,7356,4599,Round Rock,TX,64,M
7505,7357,6775,Austin,TX,49,M
7505,7357,564,Austin,TX,47,F
7503,7358,5553,Georgetown,TX,48,M
7474,7358,6431,Georgetown,TX,55,F
7704,7358,6394,Round Rock,TX,50,M
7535,7358,4761,Austin,TX,32,F
7574,7359,3213,Austin,TX,30,M
7527,7359,6995,Cedar Park,TX,38,F
7473,7360,3863,Austin,TX,27,M
7492,7360,4126,Austin,TX,47,F
7617,7362,3179,Austin,TX,43,M
7537,7362,4499,Austin,TX,40,M
7497,7363,745,Pflugerville,TX,41,F
7490,7363,4731,Austin,TX,28,M
7751,7364,667,Austin,TX,38,M
7461,7365,997,Austin,TX,33,F
7461,7365,996,Kingwood,TX,61,M
7640,7368,2875,Kyle,TX,38,M
7582,7369,2144,Flagstaff,AZ,59,F
7489,7371,1135,Round Rock,TX,46,F
7471,7371,3394,Cedar Park,TX,36,M
7488,7374,2982,Austin,TX,44,M
7550,7375,908,Austin,TX,38,F
7476,7375,1288,Pflugerville,TX,36,M
7434,7375,7714,Apodaca,NONUS,22,F
7747,7377,4296,Waco,TX,33,F
7408,7378,4877,Georgetown,TX,34,F
7828,7380,4803,Leander,TX,48,M
7543,7380,2155,Austin,TX,39,M
7587,7381,1666,Cedar Park,TX,46,F
7621,7382,5161,Jacksonville,FL,31,F
7587,7382,7652,Cedar Park,TX,48,M
7526,7382,5587,Boston,MA,31,F
7525,7382,5313,Austin,TX,33,F
7664,7382,5120,Austin,TX,25,F
7540,7383,1317,Austin,TX,41,F
7553,7383,859,Round Rock,TX,56,M
7689,7384,7271,Austin,TX,32,M
7548,7386,5281,St. Paul,MN,33,F
7578,7386,6617,Austin,TX,47,M
7622,7387,220,Midland,TX,60,M
7598,7388,1108,Austin,TX,39,M
7622,7388,5246,Midland,TX,32,M
7750,7389,3370,Austin,TX,27,F
7517,7390,6809,Austin,TX,23,F
7534,7390,199,Midland,TX,46,F
7509,7390,2206,Austin,TX,30,F
7586,7391,751,Austin,TX,53,M
7478,7392,4747,Austin,TX,44,F
7804,7392,2789,Austin,TX,18,M
7544,7393,4435,Houston,TX,24,F
7573,7394,5004,Fort Worth,TX,39,F
8264,7394,2056,San Angelo,TX,35,M
7571,7394,3122,Austin,TX,29,M
7612,7395,6916,Downingtown,PA,29,F
7782,7397,5938,Austin,TX,29,F
7595,7398,5614,Leander,TX,38,M
7587,7398,7292,Cedar Park,TX,33,F
7531,7398,2715,Waxhaw,NC,47,M
7502,7398,5884,San Antonio,TX,33,F
7635,7398,5162,Jacksonville,FL,34,M
7554,7399,2699,Dripping Springs,TX,56,F
7589,7399,5718,Liberty Hill,TX,46,F
7595,7399,5619,Leander,TX,36,M
7590,7399,2526,Austin,TX,36,M
7499,7400,7060,Austin,TX,36,F
7573,7400,3904,Austin,TX,53,M
7580,7401,6608,San Antonio,TX,18,F
7506,7401,2791,Austin,TX,27,F
7720,7405,4969,Cedar Park,TX,54,M
7656,7406,7624,Austin,TX,16,M
7489,7406,6664,Fredericksburg,TX,60,M
7496,7406,5994,Austin,TX,38,M
7582,7407,3362,Austin,TX,32,F
7508,7408,1265,Round Rock,TX,52,M
8225,7408,1755,Austin,TX,49,F
7723,7408,5247,Austin,TX,42,F
7570,7409,5929,Austin,TX,42,M
7845,7410,2354,Buda,TX,61,M
7736,7410,3374,San Antonio,TX,35,M
7654,7410,5332,Gainesville,FL,30,M
7571,7411,3190,Austin,TX,15,M
7758,7411,4544,Austin,TX,35,F
7748,7412,5099,Austin,TX,34,M
7857,7413,640,Austin,TX,52,M
7610,7416,7622,Denver,CO,27,F
7504,7416,973,Round Rock,TX,53,M
7552,7417,5110,Austin,TX,48,M
7741,7417,2696,Austin,TX,40,M
7696,7418,1620,Austin,TX,41,F
7713,7418,7653,Austin,TX,47,M
7733,7419,7541,Austin,TX,60,M
7696,7419,1983,Austin,TX,41,F
8209,7420,4856,Austin,TX,29,F
7767,7421,4660,Austin,TX,40,M
7599,7421,1512,Austin,TX,37,M
7591,7422,3152,Leesburg,VA,42,M
7598,7422,1513,Pflugerville,TX,38,M
7600,7426,6097,Austin,TX,46,M
7680,7426,3546,Austin,TX,41,M
7789,7427,6588,Rogers,TX,51,F
7561,7428,7000,Buda,TX,59,F
7654,7428,4704,Franklin,MI,54,F
8091,7428,1266,Austin,TX,39,F
7782,7428,4022,Pflugerville,TX,36,M
7584,7429,2665,Austin,TX,36,F
7846,7431,3043,Austin,TX,25,F
7774,7432,6157,Austin,TX,25,F
7713,7432,4926,Cypress,TX,52,M
7869,7432,4305,Schertz,TX,50,M
7869,7432,4304,San Antonio,TX,41,F
7613,7433,3883,Georgetown,TX,18,F
7911,7433,2567,Bastrop,TX,54,M
7815,7434,4163,Georgetown,TX,44,F
7639,7434,7615,Austin,TX,48,M
7807,7434,6082,Pflugerville,TX,20,M
7736,7434,4797,Austin,TX,31,M
7610,7436,3807,Austin,TX,40,F
7503,7437,4911,Austin,TX,43,F
7498,7439,4635,Kyle,TX,21,F
7681,7440,1348,Belton,TX,43,M
7513,7440,174,Austin,TX,37,M
7616,7442,3011,Austin,TX,36,F
7616,7442,3073,Austin,TX,36,F
7841,7444,879,Austin,TX,42,F
7591,7444,1647,San Antonio,TX,46,M
7840,7445,1026,Austin,TX,42,F
7609,7445,1484,Liberty Hill,TX,36,F
7650,7445,100,Austin,TX,32,F
7622,7447,2692,Austin,TX,26,F
7960,7447,7582,Austin,TX,36,M
7648,7448,7131,Fort Hood,TX,46,F
7695,7448,7573,Dallas,TX,27,M
7625,7452,5105,Bellevue,WA,41,F
7496,7453,649,Austin,TX,28,F
7530,7453,725,Austin,TX,57,M
7867,7453,7046,Austin,TX,39,F
7580,7453,3922,Arlington,TX,46,F
7619,7455,4289,Austin,TX,39,F
7593,7455,4491,Austin,TX,48,M
7644,7455,6725,Leander,TX,39,F
7628,7456,6266,Austin,TX,41,M
7583,7456,4434,Austin,TX,35,M
7966,7456,7660,Austin,TX,38,M
7541,7456,4857,Austin,TX,50,F
7705,7458,529,Austin,TX,41,M
7637,7458,3745,Leander,TX,46,M
7733,7459,957,Austin,TX,28,F
7567,7459,2097,Dripping Springs,TX,42,F
7828,7459,3180,Austin,TX,28,F
7987,7460,5742,Austin,TX,36,F
7759,7460,7487,Austin,TX,30,F
7675,7461,4419,Austin,TX,57,M
7660,7462,5543,Austin,TX,22,F
7744,7462,3237,Cypress,TX,32,F
7645,7465,3298,Round Rock,TX,39,F
7513,7466,7558,Georgetown,TX,44,M
8175,7466,7246,Austin,TX,44,M
7605,7467,1424,Cedar Park,TX,31,F
7845,7467,7332,Austin,TX,49,F
7564,7468,5023,Madison,WI,32,F
7665,7468,5028,Pflugerville,TX,56,M
7768,7468,5416,Austin,TX,39,M
7628,7469,7479,Austin,TX,30,F
8150,7470,7333,Round Rock,TX,43,F
7678,7470,888,Spring,TX,44,M
7688,7470,7302,Leander,TX,28,M
7672,7470,3635,Austin,TX,37,F
7669,7471,7193,Austin,TX,36,F
7864,7471,3321,Austin,TX,28,F
7619,7472,1874,Austin,TX,35,M
7986,7473,7461,San Antonio,TX,35,M
7649,7474,1325,Bedford,TX,33,F
7673,7476,7331,Austin,TX,38,M
7641,7477,3815,Austin,TX,48,M
7526,7478,5806,Austin,TX,31,F
7584,7478,4020,Cedar Park,TX,65,M
7584,7478,4968,Austin,TX,54,M
7618,7478,3358,Round Rock,TX,58,M
7669,7479,7104,Cedar Park,TX,48,F
7605,7481,7561,Kyle,TX,52,M
7682,7481,6292,Austin,TX,56,F
7646,7481,2201,Austin,TX,37,M
7771,7482,4693,Austin,TX,32,M
7633,7483,6877,Austin,TX,59,F
7727,7483,2594,Lynnwood,WA,44,M
7971,7483,5376,Austin,TX,46,M
7717,7483,7173,Sugar Land,TX,64,M
7920,7484,6633,Austin,TX,22,M
7785,7484,5059,Humble,TX,26,F
7921,7485,6632,Cedar Park,TX,48,F
7680,7485,3528,Coppell,TX,28,M
7629,7485,3246,Austin,TX,41,F
7637,7485,6482,Lago Vista,TX,40,F
7678,7485,1833,Austin,TX,47,M
7577,7487,2523,Cedar Park,TX,45,F
7630,7487,5152,Andover,MA,65,M
7608,7487,2458,Austin,TX,33,F
7672,7489,2778,Austin,TX,28,F
7910,7491,6677,Lakewood,CO,32,F
7831,7491,3720,Killeen,TX,36,M
7683,7491,2372,Austin,TX,26,F
8027,7491,7012,Austin,TX,40,F
7648,7491,3876,Katy,TX,51,F
7726,7492,3928,Somerville,MA,28,F
7631,7493,6524,Austin,TX,38,F
7631,7493,6539,Austin,TX,64,M
7640,7493,1201,Houston,TX,35,M
7611,7493,3816,Austin,TX,27,F
7676,7494,4069,Austin,TX,29,F
7752,7495,6010,San Antonio,TX,48,M
7926,7496,3998,Buda,TX,60,M
7658,7496,7639,Austin,TX,38,F
7748,7496,2589,Georgetown,TX,32,F
7715,7496,6411,Denver,CO,29,F
7611,7496,5715,Corpus Christi,TX,41,F
7666,7497,6251,Austin,TX,26,M
7666,7498,3526,Austin,TX,26,F
7660,7498,7286,Austin,TX,39,F
7650,7499,5800,Schertz,TX,23,M
7736,7499,5858,Cedar Park,TX,48,F
7622,7500,3204,Houston,TX,55,F
7699,7500,1718,Buda,TX,30,M
7736,7500,1303,Round Rock,TX,44,F
7738,7501,6112,Cedar Park,TX,41,F
7643,7503,4189,Cedar Park,TX,41,F
7567,7505,6838,Austin,TX,31,F
7645,7505,6582,Boerne,TX,19,M
7653,7506,565,Austin,TX,32,F
7755,7506,800,Austin,TX,50,F
7869,7507,200,Midland,TX,53,F
7719,7507,7240,Selma,TX,35,M
8315,7511,3004,Austin,TX,28,M
7874,7512,4408,Round Rock,TX,18,F
7569,7515,7050,Dallas,TX,48,F
7615,7516,1879,Austin,TX,31,F
7656,7517,6581,Boerne,TX,54,M
7657,7517,321,Austin,TX,49,F
7667,7518,3796,Georgetown,TX,38,F
7661,7520,3470,Austin,TX,36,F
7658,7521,7163,Stephenville,TX,35,F
7989,7521,6414,Valley View,TX,30,F
7838,7522,4003,Austin,TX,22,M
7550,7522,3207,Nashville,TN,38,F
7875,7524,2679,Boerne,TX,54,F
7893,7525,324,Volente,TX,52,F
7675,7526,7256,Austin,TX,31,F
7799,7527,5003,Austin,TX,29,M
7798,7527,5272,Dallas,TX,29,M
7678,7532,5295,Austin,TX,44,F
7739,7534,3571,Austin,TX,44,M
7688,7534,7543,Austin,TX,52,F
7781,7535,2519,Hockessin,DE,58,F
7638,7535,3040,Nolanville,TX,43,F
7849,7535,112,Austin,TX,31,F
7795,7536,3484,Austin,TX,31,M
7668,7537,7291,Austin,TX,27,F
7688,7537,3323,Austin,TX,47,M
7631,7537,6088,Austin,TX,54,M
7668,7538,2115,Austin,TX,31,F
7832,7538,118,Austin,TX,34,M
7689,7539,763,Austin,TX,41,M
7692,7539,2893,Katy,TX,47,F
7740,7540,1270,Cedar Park,TX,43,F
7976,7541,6331,Austin,TX,17,M
7800,7541,7298,Austin,TX,26,M
7689,7542,1378,Austin,TX,43,F
7723,7542,5440,Austin,TX,29,F
7757,7542,3844,Austin,TX,30,F
7847,7543,5701,Austin,TX,33,F
8008,7543,5296,Calgary,NONUS,26,F
7754,7544,5772,Cedar Park,TX,45,M
7755,7544,5774,Cibolo,TX,48,M
7628,7544,1623,Austin,TX,49,M
7991,7546,6727,Round Rock,TX,49,F
7674,7546,6836,San Marcos,TX,25,F
7660,7547,7282,Austin,TX,43,F
7600,7548,5562,Round Rock,TX,53,M
8031,7548,7288,Austin,TX,51,F
7904,7549,632,Austin,TX,27,F
7894,7550,2374,Austin,TX,57,M
7954,7553,2004,Austin,TX,48,M
7969,7554,4203,Round Rock,TX,37,F
7898,7555,3529,El Campo,TX,40,F
7738,7555,4982,Chicago,IL,29,F
7859,7555,5848,Austin,TX,48,M
7841,7557,4386,Round Rock,TX,26,M
7678,7560,3117,Austin,TX,24,F
7793,7560,1728,San Antonio,TX,45,M
7731,7561,6691,Austin,TX,29,F
7815,7561,4640,Austin,TX,41,F
7731,7561,1746,Round Rock,TX,38,F
7905,7563,5905,Austin,TX,34,F
7926,7563,7380,Austin,TX,35,F
7765,7564,3238,Pflugerville,TX,39,F
7684,7564,1779,Austin,TX,44,F
7691,7564,6740,San Marcos,TX,23,F
7750,7566,4439,Austin,TX,38,F
8120,7566,7306,Austin,TX,35,M
7705,7566,3935,Austin,TX,48,F
7829,7566,4066,Austin,TX,46,F
